state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code
South Dakota,2020,5,415,1164,246,256,456,474,634,1149,676,524,63,1304,90,1825,368,1301,162483,4258,126126,8019,24080,127822,34661,26588,46261,43218,46416,70154,92329,57202,53615,51666,0,0,2020-09-01,2020-10-31,2020-09-01,1
South Dakota,2020,6,420,1041,229,267,412,466,537,1068,620,507,72,1153,111,1690,354,1183,162483,4258,126126,8019,24080,127822,34661,26588,46261,43218,46416,70154,92329,57202,53615,51666,0,0,2020-11-01,2020-12-31,2020-11-01,1
South Dakota,2021,1,402,1072,243,257,455,421,579,1061,656,504,48,1189,122,1717,358,1213,165220,4436,127742,8404,24638,127739,37481,25566,46297,44942,48415,68414,96806,58304,53885,53031,0,0,2021-01-01,2021-02-28,2021-01-01,1
South Dakota,2021,2,423,1247,268,288,430,497,713,1259,679,539,57,1406,98,1938,377,1399,165220,4436,127742,8404,24638,127739,37481,25566,46297,44942,48415,68414,96806,58304,53885,53031,0,0,2021-03-01,2021-04-30,2021-03-01,1
South Dakota,2021,3,460,1241,275,251,497,508,715,1270,705,546,69,1430,111,1976,366,1430,165220,4436,127742,8404,24638,127739,37481,25566,46297,44942,48415,68414,96806,58304,53885,53031,0,0,2021-05-01,2021-06-30,2021-05-01,1
South Dakota,2021,4,465,1200,301,268,496,524,668,1269,697,572,74,1399,128,1966,365,1394,165220,4436,127742,8404,24638,127739,37481,25566,46297,44942,48415,68414,96806,58304,53885,53031,0,0,2021-07-01,2021-08-31,2021-07-01,1
South Dakota,2021,5,448,1211,299,265,511,498,677,1245,713,546,74,1392,120,1958,372,1412,165220,4436,127742,8404,24638,127739,37481,25566,46297,44942,48415,68414,96806,58304,53885,53031,0,0,2021-09-01,2021-10-31,2021-09-01,1
South Dakota,2021,6,416,1110,262,238,430,473,641,1161,626,480,62,1277,114,1788,335,1308,165220,4436,127742,8404,24638,127739,37481,25566,46297,44942,48415,68414,96806,58304,53885,53031,0,0,2021-11-01,2021-12-31,2021-11-01,1
South Dakota,2022,1,347,1022,254,212,383,416,605,1057,566,419,49,1186,102,1623,286,1204,168448,4618,129549,9135,25146,136165,32283,25501,49308,39982,53657,76368,92080,59553,54432,54463,0,0,2022-01-01,2022-02-28,2022-01-01,1
South Dakota,2022,2,427,1203,285,260,458,473,713,1248,666,500,73,1353,125,1915,364,1415,168448,4618,129549,9135,25146,136165,32283,25501,49308,39982,53657,76368,92080,59553,54432,54463,0,0,2022-03-01,2022-04-30,2022-03-01,1
South Dakota,2022,3,482,1214,299,288,463,545,694,1268,725,552,53,1457,119,1995,366,1443,168448,4618,129549,9135,25146,136165,32283,25501,49308,39982,53657,76368,92080,59553,54432,54463,1,0,2022-05-01,2022-06-30,2022-05-01,1
South Dakota,2022,4,442,1220,309,252,492,537,678,1282,688,547,56,1414,136,1971,365,1424,168448,4618,129549,9135,25146,136165,32283,25501,49308,39982,53657,76368,92080,59553,54432,54463,1,0,2022-07-01,2022-08-31,2022-07-01,1
South Dakota,2022,5,447,1143,263,251,459,472,660,1165,688,505,54,1315,122,1853,362,1348,168448,4618,129549,9135,25146,136165,32283,25501,49308,39982,53657,76368,92080,59553,54432,54463,1,0,2022-09-01,2022-10-31,2022-09-01,1
South Dakota,2022,6,428,1123,274,262,453,491,612,1157,668,541,72,1275,121,1825,357,1284,168448,4618,129549,9135,25146,136165,32283,25501,49308,39982,53657,76368,92080,59553,54432,54463,1,0,2022-11-01,2022-12-31,2022-11-01,1
South Dakota,2023,1,387,1074,273,218,463,448,596,1111,623,450,65,1228,132,1734,309,1284,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1,1,2023-01-01,2023-02-28,2023-01-01,NA
South Dakota,2023,2,409,1160,259,243,442,437,699,1204,624,490,48,1322,132,1828,326,1338,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1,1,2023-03-01,2023-04-30,2023-03-01,NA
South Dakota,2023,3,459,1252,275,278,494,460,747,1339,646,509,71,1449,127,1985,338,1476,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1,1,2023-05-01,2023-06-30,2023-05-01,NA
South Dakota,2023,4,478,1225,288,283,494,507,699,1275,715,510,51,1435,141,1991,364,1481,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1,1,2023-07-01,2023-08-31,2023-07-01,NA
South Dakota,2023,5,444,1128,271,288,423,440,682,1178,664,474,53,1300,156,1843,334,1369,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1,1,2023-09-01,2023-10-31,2023-09-01,NA
South Dakota,2023,6,356,1139,303,272,448,463,607,1153,645,480,57,1256,146,1798,339,1318,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1,1,2023-11-01,2023-12-31,2023-11-01,NA
South Dakota,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,NA,1,2024-01-01,2024-02-29,2024-01-01,NA
Tennessee,2016,1,4329,6857,1546,1800,3634,4029,3185,7008,5724,6537,2545,8486,1197,12732,504,6195,1301370,253514,915714,76221,55921,634147,667223,201336,417915,346154,335965,540042,761328,429099,451498,420773,0,0,2016-01-01,2016-02-29,2016-01-01,1
Tennessee,2016,2,4296,7115,1606,1828,3554,3927,3625,7468,5549,6340,2509,8782,1192,13017,534,6677,1301370,253514,915714,76221,55921,634147,667223,201336,417915,346154,335965,540042,761328,429099,451498,420773,0,0,2016-03-01,2016-04-30,2016-03-01,1
Tennessee,2016,3,4369,7438,1671,1771,3694,4192,3732,7738,5740,6661,2630,8939,1296,13478,613,6817,1301370,253514,915714,76221,55921,634147,667223,201336,417915,346154,335965,540042,761328,429099,451498,420773,0,0,2016-05-01,2016-06-30,2016-05-01,1
Tennessee,2016,4,4496,7979,1790,1943,4004,4461,3780,8085,6180,7119,2835,9481,1348,14265,601,7146,1301370,253514,915714,76221,55921,634147,667223,201336,417915,346154,335965,540042,761328,429099,451498,420773,0,0,2016-07-01,2016-08-31,2016-07-01,1
Tennessee,2016,5,4473,7671,1754,1889,3884,4229,3808,7817,6081,6749,2644,9343,1305,13898,606,7149,1301370,253514,915714,76221,55921,634147,667223,201336,417915,346154,335965,540042,761328,429099,451498,420773,0,0,2016-09-01,2016-10-31,2016-09-01,1
Tennessee,2016,6,4319,7248,1675,1759,3833,4165,3400,7379,5863,6567,2682,8744,1265,13242,551,6675,1301370,253514,915714,76221,55921,634147,667223,201336,417915,346154,335965,540042,761328,429099,451498,420773,0,0,2016-11-01,2016-12-31,2016-11-01,1
Tennessee,2017,1,4344,6839,1638,1765,3689,3948,3320,7093,5727,6528,2624,8457,1182,12821,558,6293,1310741,254809,919059,78971,57902,664999,645742,204690,418946,339931,347174,542343,768398,427851,460419,422471,0,0,2017-01-01,2017-02-28,2017-01-01,1
Tennessee,2017,2,3977,7070,1587,1668,3444,3893,3555,7210,5422,6102,2476,8415,1201,12634,542,6532,1310741,254809,919059,78971,57902,664999,645742,204690,418946,339931,347174,542343,768398,427851,460419,422471,0,0,2017-03-01,2017-04-30,2017-03-01,1
Tennessee,2017,3,4109,7461,1685,1722,3638,4015,3809,7618,5634,6230,2589,8793,1288,13255,585,7025,1310741,254809,919059,78971,57902,664999,645742,204690,418946,339931,347174,542343,768398,427851,460419,422471,0,0,2017-05-01,2017-06-30,2017-05-01,1
Tennessee,2017,4,4663,8132,1792,1875,4208,4594,3829,8068,6518,7002,2877,9691,1381,14587,638,7585,1310741,254809,919059,78971,57902,664999,645742,204690,418946,339931,347174,542343,768398,427851,460419,422471,0,0,2017-07-01,2017-08-31,2017-07-01,1
Tennessee,2017,5,4333,8084,1785,1835,3945,4401,3914,8080,6119,6756,2828,9394,1353,14202,627,7446,1310741,254809,919059,78971,57902,664999,645742,204690,418946,339931,347174,542343,768398,427851,460419,422471,0,0,2017-09-01,2017-10-31,2017-09-01,1
Tennessee,2017,6,4216,7408,1699,1767,3809,4049,3595,7508,5814,6331,2609,8863,1253,13323,598,6992,1310741,254809,919059,78971,57902,664999,645742,204690,418946,339931,347174,542343,768398,427851,460419,422471,0,0,2017-11-01,2017-12-31,2017-11-01,1
Tennessee,2018,1,3989,7059,1689,1667,3625,3981,3369,7154,5583,6319,2629,8291,1222,12737,595,6418,1322555,256232,924028,81969,60326,663782,658773,203904,433669,335973,349009,542317,780238,428330,468354,425871,0,0,2018-01-01,2018-02-28,2018-01-01,1
Tennessee,2018,2,4092,7323,1698,1569,3634,4027,3782,7474,5638,6249,2541,8775,1194,13113,603,6864,1322555,256232,924028,81969,60326,663782,658773,203904,433669,335973,349009,542317,780238,428330,468354,425871,0,0,2018-03-01,2018-04-30,2018-03-01,1
Tennessee,2018,3,3976,7581,1777,1703,3683,3967,3887,7672,5661,6066,2532,8862,1306,13334,634,7268,1322555,256232,924028,81969,60326,663782,658773,203904,433669,335973,349009,542317,780238,428330,468354,425871,0,0,2018-05-01,2018-06-30,2018-05-01,1
Tennessee,2018,4,4426,8000,1892,1778,4076,4521,3841,8064,6253,6670,2870,9355,1426,14318,667,7648,1322555,256232,924028,81969,60326,663782,658773,203904,433669,335973,349009,542317,780238,428330,468354,425871,0,0,2018-07-01,2018-08-31,2018-07-01,1
Tennessee,2018,5,4268,7698,1863,1740,3970,4134,3872,7740,6085,6422,2661,9247,1319,13829,602,7407,1322555,256232,924028,81969,60326,663782,658773,203904,433669,335973,349009,542317,780238,428330,468354,425871,0,0,2018-09-01,2018-10-31,2018-09-01,1
Tennessee,2018,6,4044,7354,1841,1631,3771,4127,3578,7383,5855,6117,2642,8631,1322,13239,644,7122,1322555,256232,924028,81969,60326,663782,658773,203904,433669,335973,349009,542317,780238,428330,468354,425871,0,0,2018-11-01,2018-12-31,2018-11-01,1
Tennessee,2019,1,3918,7110,1701,1666,3631,3951,3383,6956,5772,6263,2611,8240,1289,12729,589,6466,1333861,257347,928793,84865,62856,698299,635562,199453,422813,328232,383363,544936,788925,427647,476089,430125,0,0,2019-01-01,2019-02-28,2019-01-01,1
Tennessee,2019,2,3810,7159,1718,1548,3430,3880,3736,7311,5375,5944,2425,8400,1274,12687,588,6743,1333861,257347,928793,84865,62856,698299,635562,199453,422813,328232,383363,544936,788925,427647,476089,430125,0,0,2019-03-01,2019-04-30,2019-03-01,1
Tennessee,2019,3,3909,7485,1811,1648,3586,4112,3744,7518,5686,6180,2568,8616,1381,13205,640,7025,1333861,257347,928793,84865,62856,698299,635562,199453,422813,328232,383363,544936,788925,427647,476089,430125,0,0,2019-05-01,2019-06-30,2019-05-01,1
Tennessee,2019,4,4397,8070,1935,1759,4140,4417,4017,8032,6368,7032,2825,9336,1524,14402,717,7370,1333861,257347,928793,84865,62856,698299,635562,199453,422813,328232,383363,544936,788925,427647,476089,430125,0,0,2019-07-01,2019-08-31,2019-07-01,1
Tennessee,2019,5,4304,7842,1941,1762,4019,4266,3981,7902,6184,6909,2740,9158,1506,14087,683,7178,1333861,257347,928793,84865,62856,698299,635562,199453,422813,328232,383363,544936,788925,427647,476089,430125,0,0,2019-09-01,2019-10-31,2019-09-01,1
Tennessee,2019,6,4011,7278,1874,1740,3737,4100,3542,7201,5959,6714,2759,8339,1439,13163,626,6449,1333861,257347,928793,84865,62856,698299,635562,199453,422813,328232,383363,544936,788925,427647,476089,430125,0,0,2019-11-01,2019-12-31,2019-11-01,1
Tennessee,2020,1,3836,7051,1683,1672,3564,3786,3500,6903,5664,6196,2445,8078,1431,12570,616,6374,1353192,259119,940018,89649,64406,725511,627681,198420,431306,329109,394356,555262,797930,442932,475438,434822,0,0,2020-01-01,2020-02-29,2020-01-01,1
Tennessee,2020,2,3639,7137,1781,1623,3554,3667,3666,7037,5520,6070,2356,8169,1439,12557,593,6487,1353192,259119,940018,89649,64406,725511,627681,198420,431306,329109,394356,555262,797930,442932,475438,434822,0,0,2020-03-01,2020-04-30,2020-03-01,1
Tennessee,2020,3,3843,7342,1866,1587,3803,3752,3857,7311,5738,6222,2549,8422,1457,13051,623,6829,1353192,259119,940018,89649,64406,725511,627681,198420,431306,329109,394356,555262,797930,442932,475438,434822,0,0,2020-05-01,2020-06-30,2020-05-01,1
Tennessee,2020,4,4030,7840,1994,1742,4016,4004,4040,7707,6156,6746,2715,9017,1547,13864,585,7118,1353192,259119,940018,89649,64406,725511,627681,198420,431306,329109,394356,555262,797930,442932,475438,434822,0,0,2020-07-01,2020-08-31,2020-07-01,1
Tennessee,2020,5,3962,7548,1953,1873,3808,3917,3824,7505,5958,6591,2668,8623,1539,13463,633,6872,1353192,259119,940018,89649,64406,725511,627681,198420,431306,329109,394356,555262,797930,442932,475438,434822,0,0,2020-09-01,2020-10-31,2020-09-01,1
Tennessee,2020,6,3911,7310,1812,1751,3748,3820,3687,7069,5963,6388,2647,8293,1471,13033,622,6645,1353192,259119,940018,89649,64406,725511,627681,198420,431306,329109,394356,555262,797930,442932,475438,434822,0,0,2020-11-01,2020-12-31,2020-11-01,1
Tennessee,2021,1,3614,6973,1767,1589,3619,3573,3541,6846,5506,6219,2413,8099,1321,12354,521,6135,1366567,258868,947671,93815,66213,749942,616625,196419,437958,328444,403746,563202,803365,444953,480276,441338,0,0,2021-01-01,2021-02-28,2021-01-01,1
Tennessee,2021,2,3694,7486,1956,1579,3518,3812,4185,7632,5502,6016,2415,8730,1374,13136,617,7120,1366567,258868,947671,93815,66213,749942,616625,196419,437958,328444,403746,563202,803365,444953,480276,441338,0,0,2021-03-01,2021-04-30,2021-03-01,1
Tennessee,2021,3,3649,7815,1949,1618,3649,3852,4248,7776,5636,6083,2446,8765,1559,13413,643,7330,1366567,258868,947671,93815,66213,749942,616625,196419,437958,328444,403746,563202,803365,444953,480276,441338,0,0,2021-05-01,2021-06-30,2021-05-01,1
Tennessee,2021,4,4079,8257,2164,1820,4008,4158,4445,8297,6200,6404,2693,9381,1751,14500,675,8096,1366567,258868,947671,93815,66213,749942,616625,196419,437958,328444,403746,563202,803365,444953,480276,441338,0,0,2021-07-01,2021-08-31,2021-07-01,1
Tennessee,2021,5,4089,8189,2063,1748,3977,4079,4469,8241,6096,6268,2628,9331,1712,14341,670,8073,1366567,258868,947671,93815,66213,749942,616625,196419,437958,328444,403746,563202,803365,444953,480276,441338,0,0,2021-09-01,2021-10-31,2021-09-01,1
Tennessee,2021,6,3958,7740,2089,1766,3846,3964,4156,7832,5952,6240,2570,8943,1696,13787,578,7547,1366567,258868,947671,93815,66213,749942,616625,196419,437958,328444,403746,563202,803365,444953,480276,441338,0,0,2021-11-01,2021-12-31,2021-11-01,1
Tennessee,2022,1,3566,7338,1940,1669,3606,3637,3884,7278,5565,5881,2373,8243,1694,12844,534,6963,1388097,259503,960250,99553,68791,768413,619684,193313,448619,326391,419774,566384,821713,450896,488057,449144,0,0,2022-01-01,2022-02-28,2022-01-01,1
Tennessee,2022,2,3663,7725,1932,1638,3576,3789,4263,7752,5567,5796,2392,8584,1717,13320,627,7524,1388097,259503,960250,99553,68791,768413,619684,193313,448619,326391,419774,566384,821713,450896,488057,449144,0,0,2022-03-01,2022-04-30,2022-03-01,1
Tennessee,2022,3,3587,7638,1951,1658,3500,3716,4261,7734,5439,5783,2250,8521,1749,13176,656,7393,1388097,259503,960250,99553,68791,768413,619684,193313,448619,326391,419774,566384,821713,450896,488057,449144,0,0,2022-05-01,2022-06-30,2022-05-01,1
Tennessee,2022,4,4005,8443,2166,1901,3951,4080,4619,8481,6131,6335,2495,9467,1990,14614,662,8279,1388097,259503,960250,99553,68791,768413,619684,193313,448619,326391,419774,566384,821713,450896,488057,449144,0,0,2022-07-01,2022-08-31,2022-07-01,1
Tennessee,2022,5,3817,7961,2166,1878,3856,3787,4361,8099,5842,6095,2369,9007,1925,13944,643,7849,1388097,259503,960250,99553,68791,768413,619684,193313,448619,326391,419774,566384,821713,450896,488057,449144,1,0,2022-09-01,2022-10-31,2022-09-01,1
Tennessee,2022,6,4030,7947,2180,1855,3978,3921,4336,7953,6202,6338,2587,8898,1921,14157,751,7819,1388097,259503,960250,99553,68791,768413,619684,193313,448619,326391,419774,566384,821713,450896,488057,449144,1,0,2022-11-01,2022-12-31,2022-11-01,1
Tennessee,2023,1,3650,7624,2004,1695,3767,3758,3987,7508,5766,6054,2410,8458,1791,13275,616,7221,1409966.2010051464,260139.55764714064,972995.9685376043,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.28316813044,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1,0,2023-01-01,2023-02-28,2023-01-01,NA
Tennessee,2023,2,3630,7552,1981,1658,3622,3572,4231,7660,5501,5876,2278,8515,1740,13163,630,7287,1409966.2010051464,260139.55764714064,972995.9685376043,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.28316813044,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1,1,2023-03-01,2023-04-30,2023-03-01,NA
Tennessee,2023,3,3736,7924,2134,1745,3861,3720,4387,8031,5761,6213,2363,8854,1980,13792,595,7579,1409966.2010051464,260139.55764714064,972995.9685376043,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.28316813044,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1,1,2023-05-01,2023-06-30,2023-05-01,NA
Tennessee,2023,4,4024,8585,2320,1958,4128,3969,4780,8608,6318,6775,2513,9560,2177,14929,679,8154,1409966.2010051464,260139.55764714064,972995.9685376043,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.28316813044,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1,1,2023-07-01,2023-08-31,2023-07-01,NA
Tennessee,2023,5,3770,8011,2216,1842,3809,3803,4472,8130,5858,6440,2356,8914,2105,13992,617,7552,1409966.2010051464,260139.55764714064,972995.9685376043,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.28316813044,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1,1,2023-09-01,2023-10-31,2023-09-01,NA
Tennessee,2023,6,3780,7802,2120,1860,3917,3645,4184,7717,5984,6485,2420,8576,2061,13701,644,7216,1409966.2010051464,260139.55764714064,972995.9685376043,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.28316813044,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1,1,2023-11-01,2023-12-31,2023-11-01,NA
Tennessee,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409966.2010051464,260139.55764714064,972995.9685376043,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.28316813044,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,NA,1,2024-01-01,2024-02-29,2024-01-01,NA
Texas,2016,1,20161,33307,8981,12202,16850,17536,15780,36132,26317,29194,7518,20902,29853,62449,4176,33255,5836104,759684,2175372,2469454,431594,3471812,2364292,1178164,1721424,1490189,1446326,2501532,3334572,1936409,2024742,1874953,0,0,2016-01-01,2016-02-29,2016-01-01,1
Texas,2016,2,19430,34698,9289,11408,16428,17696,17790,37988,25429,28545,7600,22105,29255,63417,4457,34872,5836104,759684,2175372,2469454,431594,3471812,2364292,1178164,1721424,1490189,1446326,2501532,3334572,1936409,2024742,1874953,0,0,2016-03-01,2016-04-30,2016-03-01,1
Texas,2016,3,19493,36103,9561,11514,17407,18158,17969,39059,26098,29793,7654,22692,30391,65157,4420,35364,5836104,759684,2175372,2469454,431594,3471812,2364292,1178164,1721424,1490189,1446326,2501532,3334572,1936409,2024742,1874953,0,0,2016-05-01,2016-06-30,2016-05-01,1
Texas,2016,4,21744,38407,10131,12867,19002,19819,18484,41056,29226,33049,8642,23550,33565,70282,4525,37233,5836104,759684,2175372,2469454,431594,3471812,2364292,1178164,1721424,1490189,1446326,2501532,3334572,1936409,2024742,1874953,0,0,2016-07-01,2016-08-31,2016-07-01,1
Texas,2016,5,21262,37678,10205,13024,18671,19295,18060,40235,28910,32897,8444,22933,33112,69145,4656,36248,5836104,759684,2175372,2469454,431594,3471812,2364292,1178164,1721424,1490189,1446326,2501532,3334572,1936409,2024742,1874953,0,0,2016-09-01,2016-10-31,2016-09-01,1
Texas,2016,6,20634,35741,10130,12261,18239,18674,17236,38487,28018,31876,8502,21806,31676,66505,4521,34629,5836104,759684,2175372,2469454,431594,3471812,2364292,1178164,1721424,1490189,1446326,2501532,3334572,1936409,2024742,1874953,0,0,2016-11-01,2016-12-31,2016-11-01,1
Texas,2017,1,18407,32663,8967,11034,16346,16986,15587,34587,25440,29139,7664,19948,28331,60037,4094,30898,5901178,773341,2172540,2508530,446767,3577908,2323270,1156434,1713288,1529019,1502438,2528120,3373058,1944975,2054443,1901760,0,0,2017-01-01,2017-02-28,2017-01-01,1
Texas,2017,2,17843,33023,8919,10190,15963,16939,16621,35763,24007,28013,7386,20661,27566,59785,4172,31772,5901178,773341,2172540,2508530,446767,3577908,2323270,1156434,1713288,1529019,1502438,2528120,3373058,1944975,2054443,1901760,0,0,2017-03-01,2017-04-30,2017-03-01,1
Texas,2017,3,18291,34815,9485,10505,17241,17394,17345,37511,25073,29079,7860,21294,29202,62591,4235,33512,5901178,773341,2172540,2508530,446767,3577908,2323270,1156434,1713288,1529019,1502438,2528120,3373058,1944975,2054443,1901760,0,0,2017-05-01,2017-06-30,2017-05-01,1
Texas,2017,4,20325,36914,10198,11549,18930,18881,17968,39691,27726,31923,8453,22288,32170,67437,4526,35514,5901178,773341,2172540,2508530,446767,3577908,2323270,1156434,1713288,1529019,1502438,2528120,3373058,1944975,2054443,1901760,0,0,2017-07-01,2017-08-31,2017-07-01,1
Texas,2017,5,19949,37039,10330,11857,18657,18748,17940,39693,27609,31678,8560,22292,32017,67318,4449,35640,5901178,773341,2172540,2508530,446767,3577908,2323270,1156434,1713288,1529019,1502438,2528120,3373058,1944975,2054443,1901760,0,0,2017-09-01,2017-10-31,2017-09-01,1
Texas,2017,6,18968,34872,10079,11013,17894,17912,17013,37686,26214,30733,8148,20805,30469,63919,4497,33186,5901178,773341,2172540,2508530,446767,3577908,2323270,1156434,1713288,1529019,1502438,2528120,3373058,1944975,2054443,1901760,0,0,2017-11-01,2017-12-31,2017-11-01,1
Texas,2018,1,18002,32816,9445,10180,17048,16768,16198,35050,25199,29054,7892,19730,28490,60263,4151,31209,5964032,786268,2173289,2545906,458569,3659604,2304428,1138949,1756015,1506070,1562998,2477492,3486540,1958997,2073122,1931913,0,0,2018-01-01,2018-02-28,2018-01-01,1
Texas,2018,2,16780,33319,9290,9625,16236,16295,17155,35641,23738,27293,7530,20311,27359,59389,4189,32096,5964032,786268,2173289,2545906,458569,3659604,2304428,1138949,1756015,1506070,1562998,2477492,3486540,1958997,2073122,1931913,0,0,2018-03-01,2018-04-30,2018-03-01,1
Texas,2018,3,17437,34874,9778,9938,17164,17096,17799,37140,24929,28526,7811,21065,28892,62089,4321,33563,5964032,786268,2173289,2545906,458569,3659604,2304428,1138949,1756015,1506070,1562998,2477492,3486540,1958997,2073122,1931913,0,0,2018-05-01,2018-06-30,2018-05-01,1
Texas,2018,4,19220,37073,10707,11116,18679,18608,18496,39649,27332,30795,8468,21952,32201,67000,4379,36205,5964032,786268,2173289,2545906,458569,3659604,2304428,1138949,1756015,1506070,1562998,2477492,3486540,1958997,2073122,1931913,0,0,2018-07-01,2018-08-31,2018-07-01,1
Texas,2018,5,18969,36540,10528,11126,18543,18496,17767,38865,27153,30725,8220,21672,31758,66037,4387,35312,5964032,786268,2173289,2545906,458569,3659604,2304428,1138949,1756015,1506070,1562998,2477492,3486540,1958997,2073122,1931913,0,0,2018-09-01,2018-10-31,2018-09-01,1
Texas,2018,6,18010,34733,10053,10258,17887,17311,17220,36941,25841,29401,8022,20563,29925,62796,4286,33395,5964032,786268,2173289,2545906,458569,3659604,2304428,1138949,1756015,1506070,1562998,2477492,3486540,1958997,2073122,1931913,0,0,2018-11-01,2018-12-31,2018-11-01,1
Texas,2019,1,17095,32605,9633,9623,16809,16383,16397,34427,24887,29880,7551,19874,27815,59333,4093,29453,6037295,801117,2180756,2584352,471070,3832119,2205176,1116081,1770591,1518573,1632050,2511073,3526222,1977146,2096638,1963511,0,0,2019-01-01,2019-02-28,2019-01-01,1
Texas,2019,2,16465,32868,9480,9023,16218,16211,17220,34917,23887,28636,7128,20182,27405,58813,4098,30177,6037295,801117,2180756,2584352,471070,3832119,2205176,1116081,1770591,1518573,1632050,2511073,3526222,1977146,2096638,1963511,0,0,2019-03-01,2019-04-30,2019-03-01,1
Texas,2019,3,17088,34383,9868,9311,17311,16805,17766,36420,24900,29649,7587,20581,28931,61339,4240,31690,6037295,801117,2180756,2584352,471070,3832119,2205176,1116081,1770591,1518573,1632050,2511073,3526222,1977146,2096638,1963511,0,0,2019-05-01,2019-06-30,2019-05-01,1
Texas,2019,4,19026,38077,10823,10560,19706,18917,18581,39832,28076,33716,8519,21852,32976,67926,4579,34210,6037295,801117,2180756,2584352,471070,3832119,2205176,1116081,1770591,1518573,1632050,2511073,3526222,1977146,2096638,1963511,0,0,2019-07-01,2019-08-31,2019-07-01,1
Texas,2019,5,18932,36960,10615,10388,19166,18450,18301,38693,27795,33186,8238,21743,32105,66507,4421,33321,6037295,801117,2180756,2584352,471070,3832119,2205176,1116081,1770591,1518573,1632050,2511073,3526222,1977146,2096638,1963511,0,0,2019-09-01,2019-10-31,2019-09-01,1
